,收盘,开盘,高,低,交易量
2008/11/14,1986.44,1943.96,1987.26,1921.84,13.04
2008/11/17,2030.48,1981.26,2031.1,1963.85,13.68
2008/11/18,1902.43,2020.99,2050.88,1889.87,15.67
2008/11/19,2017.47,1889.35,2023.91,1883.84,12.88
2008/11/20,1983.76,1977.21,2030.87,1956.73,13.08
2008/11/21,1969.39,1932.6,2013.18,1893.15,12.71
2008/11/24,1897.06,1961.21,1974.47,1893.34,8.45
2008/11/25,1888.71,1925.25,1939.37,1858.16,6.95
2008/11/26,1897.88,1890.33,1914.71,1873.18,6.51
2008/11/27,1917.86,2012.69,2022.48,1916.47,12.23
2008/11/28,1871.16,1901.67,1915.27,1856.29,7.77
2008/12/1,1894.62,1865.74,1895.76,1838.1,8.19
2008/12/2,1889.64,1856.97,1907.78,1846.53,10.43
2008/12/3,1965.41,1903.43,1965.83,1902.94,13.49
2008/12/4,2001.5,1992.72,2055.21,1985.2,17.6
2008/12/5,2018.66,1984.26,2019.75,1975.71,11.85
2008/12/8,2090.77,2049.16,2091.28,2038.19,16.5
2008/12/9,2037.74,2100.77,2100.81,2036.89,14.53
2008/12/10,2079.12,2025.03,2079.55,2005.56,12.83
2008/12/11,2031.68,2072.58,2087.2,2028.73,12.17
2008/12/12,1954.21,2014.58,2023.18,1932.27,10.81
2008/12/15,1964.37,1977.03,1989.3,1936.56,8.15
2008/12/16,1975.01,1948.86,1976.72,1907.83,7.83
2008/12/17,1976.82,1983.84,2003.38,1971.82,9.72
2008/12/18,2015.69,1978.97,2016.57,1958.97,9.22
2008/12/19,2018.46,2006.21,2038.66,1997.12,10.22
2008/12/22,1987.76,2016.45,2016.45,1965.35,8.68
2008/12/23,1897.22,1990.05,1990.05,1895.18,9.9
2008/12/24,1863.8,1873.58,1887.31,1850.86,7.45
2008/12/25,1852.42,1865.72,1877.77,1832.36,6.46
2008/12/26,1851.52,1852.91,1866.63,1840.19,5.33
2008/12/29,1850.48,1846.3,1856.33,1815.41,5.5
2008/12/30,1832.91,1851.91,1862.94,1826.98,5.65
2008/12/31,1820.81,1834.95,1844.37,1814.75,5.04
2009/1/5,1880.72,1849.02,1880.72,1844.09,6.71
2009/1/6,1937.14,1878.83,1938.69,1871.97,9.91
2009/1/7,1924.01,1938.97,1948.23,1920.52,9.24
2009/1/8,1878.18,1890.24,1894.17,1862.26,8.04
2009/1/9,1904.86,1875.16,1909.35,1875.16,7.12
2009/1/12,1900.35,1897.7,1924.44,1886.83,8.36
2009/1/13,1863.37,1880.87,1888.31,1861.81,7.38
2009/1/14,1928.87,1862.31,1929.28,1862.31,8.79
2009/1/15,1920.21,1912.77,1937.73,1902.54,11.6
2009/1/16,1954.44,1928.92,1984.73,1928.92,13.3
2009/1/19,1986.67,1971,2018.51,1966.19,10.94
2009/1/20,1994.11,1981.15,1994.81,1956.1,7.46
2009/1/21,1985.02,1965.94,2007.91,1960.53,8.73
2009/1/22,2004.95,1996.09,2009.85,1980.44,8.83
2009/1/23,1990.66,2001.17,2008.79,1986.35,8.6
2009/2/2,2011.68,2008.13,2012.74,1987.13,8.48
2009/2/3,2060.81,2011.77,2060.93,2005.02,13.44
2009/2/4,2107.75,2068.09,2108.26,2067.79,15.18
2009/2/5,2098.02,2106.84,2149.48,2082.6,16.54
2009/2/6,2181.24,2102.08,2185.09,2102.08,16.09
2009/2/9,2224.71,2211.32,2238.89,2196.71,19.23
2009/2/10,2265.16,2218.49,2266.4,2197.01,17.26
2009/2/11,2260.82,2230.49,2305.7,2218.3,20.93
2009/2/12,2248.09,2265.79,2274.2,2191.89,17.4
2009/2/13,2320.79,2249.18,2323.12,2236.18,19.97
2009/2/16,2389.39,2338.76,2389.88,2328.18,21.14
2009/2/17,2319.44,2387.35,2402.81,2316.93,19.81
2009/2/18,2209.86,2271.26,2295.74,2206.06,16.25
2009/2/19,2227.12,2224.49,2247.62,2190.47,12.98
2009/2/20,2261.48,2234.36,2262.33,2206.21,12.89
2009/2/23,2305.78,2249.29,2313.59,2219.71,16.03
2009/2/24,2200.65,2273.76,2295.59,2193.27,18.39
2009/2/25,2206.57,2222.51,2234.02,2142.6,15.24
2009/2/26,2121.25,2201.67,2237.55,2102.35,14.86
2009/2/27,2082.85,2100.06,2123.24,2064.92,12.29
2009/3/2,2093.45,2066.23,2102.11,2052.99,8.75
2009/3/3,2071.43,2047.21,2088.63,2037.02,9.78
2009/3/4,2198.11,2076.62,2201.73,2076.62,15.48
2009/3/5,2221.08,2220.15,2241.76,2173.49,18.24
2009/3/6,2193.01,2180.79,2221.04,2171.67,12.39
2009/3/9,2118.75,2205.75,2232.67,2116.45,12.43
2009/3/10,2158.57,2097.14,2159.27,2088.16,8.39
2009/3/11,2139.03,2199.98,2203.53,2133.14,10.37
2009/3/12,2133.88,2127.73,2136.8,2086.02,8.72
2009/3/13,2128.85,2148.42,2166.02,2124.98,8.35
2009/3/16,2153.29,2122.41,2158.9,2108.61,7.34
2009/3/17,2218.33,2156.77,2225.19,2151.78,13.08
2009/3/18,2223.72,2227.98,2255.01,2221.59,14.7
2009/3/19,2265.76,2227.34,2268.14,2220.16,14.58
2009/3/20,2281.09,2272.44,2294.12,2250.41,15.05
2009/3/23,2325.48,2286.25,2329.18,2276.81,16.01
2009/3/24,2338.42,2359.68,2369.45,2327.43,16.27
2009/3/25,2291.55,2333.16,2355.69,2291.36,14.48
2009/3/26,2361.7,2296.05,2362.05,2274.89,15.86
2009/3/27,2374.44,2380.63,2392.77,2361.09,18.65
2009/3/30,2358.04,2377.96,2380.19,2348.53,13.99
2009/3/31,2373.21,2313.88,2375.71,2299.16,14.27
2009/4/1,2408.02,2380.98,2422.62,2380.98,17.99
2009/4/2,2425.29,2417.22,2450,2417.11,18.84
2009/4/3,2419.78,2446.12,2456.81,2406.5,17.03
2009/4/7,2439.18,2422.1,2449.54,2407.51,12.42
2009/4/8,2347.39,2429.88,2435.39,2346.54,14.68
2009/4/9,2379.88,2345.01,2380.93,2331.88,11.32
2009/4/10,2444.23,2400.01,2444.98,2392.8,15.75
2009/4/13,2513.7,2468.08,2522.45,2464.06,19.13
2009/4/14,2527.18,2512.01,2532.09,2495.34,16.52
2009/4/15,2536.06,2514.59,2542.54,2485.93,18.11
2009/4/16,2534.13,2542.34,2549.31,2497.12,18.62
2009/4/17,2503.93,2524.63,2539.35,2481.9,16.16
2009/4/20,2557.46,2500.17,2559.04,2497.32,14.79
2009/4/21,2535.83,2523.26,2552.6,2499.6,16.46
2009/4/22,2461.35,2548.11,2579.22,2449.89,19.4
2009/4/23,2463.95,2440.68,2474.15,2422.79,12.61
2009/4/24,2448.59,2477.16,2481.53,2445.66,11.38
2009/4/27,2405.35,2443.44,2452.93,2393.16,11.3
2009/4/28,2401.44,2382.88,2411.44,2372.34,9.48
2009/4/29,2468.19,2401.66,2477.72,2395.48,12.65
2009/4/30,2477.57,2477.93,2491.07,2461.36,13.12
2009/5/4,2559.91,2486.68,2560.54,2486.22,15.34
2009/5/5,2567.34,2577.43,2590.78,2552.39,15.84
2009/5/6,2592.52,2563.56,2596.93,2552.63,16.07
2009/5/7,2597.45,2612.12,2622.11,2566.12,18.18
2009/5/8,2625.64,2586.76,2634.06,2574.57,16.19
2009/5/11,2579.75,2646.29,2663.95,2579.75,17.82
2009/5/12,2618.17,2562.36,2619.69,2558.96,12.3
2009/5/13,2663.77,2629.03,2670.21,2608.32,14.58
2009/5/14,2639.89,2631.45,2651.49,2610.22,12.48
2009/5/15,2645.26,2646.89,2661.37,2623.36,11.09
2009/5/18,2652.78,2632.57,2656.84,2589.61,11.9
2009/5/19,2676.68,2679.4,2688.11,2660.56,14.75
2009/5/20,2651.41,2680.55,2686.34,2651.01,13.82
2009/5/21,2610.62,2639.14,2663.23,2598.87,13.89
2009/5/22,2597.6,2595.99,2617.75,2578.59,9.91
2009/5/25,2610.01,2555.34,2618.36,2538.62,11.2
2009/5/26,2588.57,2615.01,2618.8,2585.91,11.45
2009/5/27,2632.93,2601.24,2635.31,2592.79,10.32
2009/6/1,2721.28,2668.4,2726.72,2668.4,14.8
2009/6/2,2724.3,2739.44,2750.88,2713.47,15.64
2009/6/3,2778.59,2722.27,2778.68,2717.86,15.57
2009/6/4,2767.24,2753.25,2778.24,2728.2,17.09
2009/6/5,2753.89,2783.86,2791.65,2750.38,14.66
2009/6/8,2768.34,2753.34,2795.15,2729.03,13.32
2009/6/9,2787.89,2766.51,2788.37,2721.85,13.26
2009/6/10,2816.25,2796.9,2820.57,2790,14.53
2009/6/11,2797.32,2812.28,2828.74,2787.45,13.41
2009/6/12,2743.76,2793.97,2812.68,2722.22,12.77
2009/6/15,2789.55,2743.03,2790.98,2727.74,10.62
2009/6/16,2776.02,2762.74,2797.48,2753.69,10.34
2009/6/17,2810.12,2771.52,2813.61,2744.22,11.08
2009/6/18,2853.9,2812.99,2855.41,2810.85,13.88
2009/6/19,2880.49,2861.18,2886.5,2847.36,15.3
2009/6/22,2896.3,2900.57,2923.24,2884.13,14.7
2009/6/23,2892.7,2853.49,2941.05,2841.9,14.45
2009/6/24,2922.3,2889.05,2923.47,2880.28,14.06
2009/6/25,2925.05,2926.62,2946.9,2909.09,11.96
2009/6/26,2928.21,2930.5,2937.61,2910.34,10.96
2009/6/29,2975.31,2930.31,2976.92,2918.39,12.85
2009/6/30,2959.36,2990.12,2997.27,2953.36,12.58
2009/7/1,3008.15,2950.17,3009.71,2947.69,13.83
2009/7/2,3060.25,3015.08,3062.56,3015.08,16.2
2009/7/3,3088.37,3035.81,3088.86,3029.55,15.95
2009/7/6,3124.67,3091.48,3128.31,3090.1,18.32
2009/7/7,3089.45,3118.27,3130.07,3077.48,17.88
2009/7/8,3080.77,3057.46,3097.96,3011.21,15.55
2009/7/9,3123.03,3073.52,3123.51,3064.21,16.73
2009/7/10,3113.93,3124.79,3140.04,3099.99,16.12
2009/7/13,3080.56,3098.96,3112.88,3076.3,15.66
2009/7/14,3145.16,3088.58,3147.59,3088.58,16.17
2009/7/15,3188.55,3156.62,3188.91,3156.62,19.59
2009/7/16,3183.74,3209.78,3221.07,3175.96,19.12
2009/7/17,3189.74,3181.06,3197.23,3158.57,16.47
2009/7/20,3266.92,3203.89,3269.18,3192.9,19.89
2009/7/21,3213.21,3275.67,3279.59,3207.5,19.76
2009/7/22,3296.61,3207.99,3301.43,3207.26,16.82
2009/7/23,3328.49,3301.1,3331.06,3289.22,16.64
2009/7/24,3372.6,3343.76,3398.05,3306.91,18.97
2009/7/27,3435.21,3377.72,3435.93,3376.29,19.76
2009/7/28,3438.37,3434.32,3439.92,3392.43,20.42
2009/7/29,3266.43,3419.99,3454.02,3174.21,27.58
2009/7/30,3321.56,3281.2,3336.64,3215.75,19.8
2009/7/31,3412.06,3354.68,3414.14,3333.72,19.37
2009/8/3,3462.59,3429.69,3465.17,3398.45,20.08
2009/8/4,3471.44,3477.11,3478.01,3404.82,21.15
2009/8/5,3428.5,3467.05,3468.1,3385.42,20.25
2009/8/6,3356.33,3401.48,3419.74,3309.61,17.48
2009/8/7,3260.69,3352.66,3374.46,3244.1,15.32
2009/8/10,3249.76,3287.76,3307.89,3201.06,12.67
2009/8/11,3264.73,3261.41,3273.02,3222.71,10.38
2009/8/12,3112.72,3255.99,3255.99,3104.57,13.44
2009/8/13,3140.56,3112.57,3150.36,3060.12,11.69
2009/8/14,3046.97,3138.15,3146.01,3039.3,12.58
2009/8/17,2870.63,2994.87,3020.26,2867.39,12.51
2009/8/18,2910.88,2845.34,2920.64,2827.11,10.63
2009/8/19,2785.58,2916.09,2929.06,2761.39,11.45
2009/8/20,2911.58,2798.37,2914.64,2798.37,11
2009/8/21,2960.77,2905.05,2969.52,2883.27,12.68
2009/8/24,2993.43,2982.19,3004.9,2944.92,12.29
2009/8/25,2915.8,2980.1,2980.1,2823.64,14.52
2009/8/26,2967.59,2889.74,2995.8,2872.26,13.04
2009/8/27,2946.39,2947.83,2988.03,2909.89,13.67
2009/8/28,2860.69,2938.42,2949.43,2843.11,12.3
2009/8/31,2667.74,2817.63,2817.63,2663,11.82
2009/9/1,2683.72,2649.17,2727.08,2639.76,9.8
2009/9/2,2714.97,2681.33,2729.71,2669.22,8.39
2009/9/3,2845.02,2722.3,2854.16,2715.62,12.99
2009/9/4,2861.61,2841.17,2875.98,2827.58,12.89
2009/9/7,2881.12,2877.62,2919.35,2860,13.12
2009/9/8,2930.47,2865.7,2931.23,2831.85,12.79
2009/9/9,2946.26,2944.17,2962.29,2900.11,13.08
2009/9/10,2924.88,2934.96,2958.95,2911.21,10.59
2009/9/11,2989.79,2917.19,2999.33,2915.9,12.32
2009/9/14,3026.74,2990.93,3033.08,2984.84,14.37
2009/9/15,3033.73,3029.1,3050.43,2999.43,14.45
2009/9/16,2999.71,3027.51,3028.56,2960.59,14.74
2009/9/17,3060.26,3015.59,3064.23,3015.59,16.07
2009/9/18,2962.67,3063.31,3068.03,2940.83,16.81
2009/9/21,2967.01,2937.93,2968.7,2871.65,13.62
2009/9/22,2897.55,2956.13,2982.89,2896.94,12.41
2009/9/23,2842.72,2897.81,2924.2,2825.86,10.76
2009/9/24,2853.55,2824.58,2886.26,2783.11,10.25
2009/9/25,2838.84,2836.7,2864.07,2812.92,7.52
2009/9/28,2763.53,2844.37,2857.95,2752.77,7.19
2009/9/29,2754.54,2763.76,2779.69,2712.3,7.36
2009/9/30,2779.43,2772.57,2803.86,2763.71,6.48
2009/10/9,2911.72,2840.13,2912.55,2834.62,8.55
2009/10/12,2894.48,2927.02,2932.08,2893.57,8.82
2009/10/13,2936.19,2889.79,2937.82,2886.96,8
2009/10/14,2970.53,2945.67,3010.61,2943.74,12.96
2009/10/15,2979.79,2994.89,3014.26,2967.11,9.86
2009/10/16,2976.63,2992.74,3008.18,2931.92,9.22
2009/10/19,3038.27,2974.64,3039.61,2962.31,12.06
2009/10/20,3084.45,3062.55,3084.94,3053.64,14.37
2009/10/21,3070.59,3080.52,3105.51,3062.56,13.55
2009/10/22,3051.41,3068.68,3080.66,3045.03,10.3
2009/10/23,3107.85,3057.39,3123.46,3057.39,13.86
2009/10/26,3109.57,3114.29,3123.36,3083.18,11.48
2009/10/27,3021.46,3086.09,3086.09,3020.49,12.09
2009/10/28,3031.33,3014.18,3038.06,2974.26,10.1
2009/10/29,2960.47,2975.2,2993.43,2952.01,11.03
2009/10/30,2995.85,3007.25,3027.13,2983.93,10.48
2009/11/2,3076.65,2933.82,3077.91,2923.53,13.73
2009/11/3,3114.23,3085.74,3121.2,3078.94,15.06
2009/11/4,3128.54,3119.31,3141.45,3096.35,14.54
2009/11/5,3155.05,3133.51,3158.72,3122.52,14.55
2009/11/6,3164.04,3176.14,3183.57,3156.99,16.35
2009/11/9,3175.59,3162.15,3176.66,3141.77,13.92
2009/11/10,3178.61,3203.17,3211.11,3176.26,14.24
2009/11/11,3175.19,3176.31,3186.59,3149.07,12.68
2009/11/12,3172.95,3181.46,3199.87,3163.08,13.8
2009/11/13,3187.65,3164.65,3189.09,3127.5,15.11
2009/11/16,3275.05,3206.43,3275.55,3206.43,20.04
2009/11/17,3282.89,3291.04,3298.38,3275.3,16.6
2009/11/18,3303.23,3287.26,3315.87,3274.21,15.87
2009/11/19,3320.61,3311.19,3329.03,3285.8,17.46
2009/11/20,3308.35,3309.38,3332.53,3280.18,17.61
2009/11/23,3338.66,3312.97,3339.3,3305.5,16.95
2009/11/24,3223.53,3352.22,3361.39,3214.03,25.02
2009/11/25,3290.16,3214.82,3291.17,3188.02,18.9
2009/11/26,3170.98,3296.01,3305.33,3160.35,21.8
2009/11/27,3096.26,3137.3,3169.76,3080.89,14.88
2009/11/30,3195.3,3114.29,3195.88,3114.29,13.89
2009/12/1,3235.36,3191.06,3240.66,3173.42,16.53
2009/12/2,3269.75,3252.98,3278.27,3245.96,17.51
2009/12/3,3264.63,3267.99,3270.37,3227.77,15.92
2009/12/4,3317.04,3256.61,3319.13,3214.84,21.59
2009/12/7,3331.9,3313.06,3334.01,3302.13,13.99
2009/12/8,3296.66,3330.33,3330.38,3260.67,13.71
2009/12/9,3239.57,3258,3284.64,3228.2,11.51
2009/12/10,3254.26,3258.35,3276.13,3225.56,9.43
2009/12/11,3247.32,3260.45,3280.94,3242.37,9.15
2009/12/14,3302.9,3246.95,3315.03,3178.23,11.82
2009/12/15,3274.46,3283.6,3303.18,3267.93,10.15
2009/12/16,3255.21,3262.86,3299.33,3246.61,10.39
2009/12/17,3179.08,3261.61,3272.97,3176.63,10.56
2009/12/18,3113.89,3154.82,3169.58,3108.03,10.19
2009/12/21,3122.97,3108.07,3123.99,3088,7.46
2009/12/22,3050.52,3126.61,3129.31,3039.86,8.51
2009/12/23,3073.78,3048.2,3078.84,3041.35,8.01
2009/12/24,3153.41,3080.87,3156.53,3075.11,10.24
2009/12/25,3141.35,3149.23,3154.77,3128.15,8.45
2009/12/28,3188.78,3148.86,3202.09,3148.86,9.12
2009/12/29,3211.76,3190.17,3212.52,3166.76,10.26
2009/12/30,3262.6,3211.83,3267,3206.22,12.95
2009/12/31,3277.14,3265,3282.21,3250.03,11.65
2010/1/4,3243.76,3289.75,3295.28,3243.32,10.94
2010/1/5,3282.18,3254.47,3290.51,3221.46,12.61
2010/1/6,3254.22,3277.52,3295.87,3253.04,12.37
2010/1/7,3192.78,3253.99,3268.82,3176.71,12.87
2010/1/8,3196,3177.26,3198.92,3149.02,9.84
2010/1/11,3212.75,3301.61,3306.75,3197.33,13.63
2010/1/12,3273.97,3205.7,3275.2,3180.09,14.07
2010/1/13,3172.66,3204.98,3232.82,3165.49,15.83
2010/1/14,3215.55,3183.38,3219.02,3165.59,13.6
2010/1/15,3224.15,3217.19,3241.82,3197.22,12.05
2010/1/18,3237.1,3213.64,3238.24,3202.21,13.51
2010/1/19,3246.87,3242.22,3268.81,3236.84,12.99
2010/1/20,3151.85,3252.04,3255.13,3148.33,15.82
2010/1/21,3158.86,3154.19,3176.15,3126.9,11.43
2010/1/22,3128.59,3118.72,3147.83,3062.63,13.78
2010/1/25,3094.41,3103.32,3137,3092.93,7.84
2010/1/26,3019.39,3094.85,3107.2,3001.96,9.35
2010/1/27,2986.61,3020.54,3028.65,2972.63,7.66
2010/1/28,2994.14,2985.21,3006.04,2963.89,7.34
2010/1/29,2989.29,2979.74,3024.85,2968.45,8.05
2010/2/1,2941.36,2981.37,2981.37,2912.89,8.81
2010/2/2,2934.71,2955.75,2990.75,2930.56,8.25
2010/2/3,3003.84,2945.03,3005.13,2890.02,10.1
2010/2/4,2995.31,2983.05,3015.13,2968.68,9.99
2010/2/5,2939.4,2936.2,2959.23,2918.91,9.73
2010/2/8,2935.17,2936.45,2954.27,2922.19,6.33
2010/2/9,2948.84,2932.09,2957.47,2929.21,6.23
2010/2/10,2982.5,2967.14,2983.18,2958.22,5.56
2010/2/11,2985.5,2985.08,3001.64,2976.08,5.66
2010/2/12,3018.13,2996.09,3018.86,2993.44,5.61
2010/2/22,3003.4,3016.7,3026.66,3002.81,6.85
2010/2/23,2982.57,2998.91,2998.91,2938.75,8.04
2010/2/24,3022.18,2964.98,3023.74,2955.07,9.29
2010/2/25,3060.62,3026.66,3063,3022.37,11.97
2010/2/26,3051.94,3053.5,3067.53,3041.69,10.13
2010/3/1,3087.84,3057.01,3093.09,3054.55,11.1
2010/3/2,3073.11,3089.71,3095.99,3060.96,10.53
2010/3/3,3097.01,3074.1,3098.46,3061.47,11.72
2010/3/4,3023.37,3098.07,3102.4,3016.22,12.64
2010/3/5,3031.07,3026.64,3044.16,3011.09,9.23
2010/3/8,3053.23,3036.41,3058.83,3030.91,8.1
2010/3/9,3069.14,3053.26,3084.85,3028.69,9.24
2010/3/10,3048.93,3067.15,3085.99,3034.74,8.46
2010/3/11,3051.28,3050.64,3070.93,3025.31,7.99
2010/3/12,3013.41,3051.47,3057.52,3011.97,7.14
2010/3/15,2976.94,3010.72,3013.52,2963.49,6.38
2010/3/16,2992.84,2974.49,2993.84,2963.44,5.96
2010/3/17,3050.48,2999.82,3050.76,2994.89,8.71
2010/3/18,3046.09,3053.16,3063.59,3035.02,9.14
2010/3/19,3067.75,3046.75,3069.66,3031.02,8.85
2010/3/22,3074.58,3069.66,3083.34,3061.76,9.65
2010/3/23,3053.12,3076.96,3082.97,3051.21,9.29
2010/3/24,3056.81,3058.93,3076.75,3052.21,8.93
2010/3/25,3019.18,3051.36,3051.36,3012.31,9.02
2010/3/26,3059.72,3017.22,3067.71,3009.91,9.31
2010/3/29,3123.8,3076.05,3130.28,3071.69,13.19
2010/3/30,3128.47,3123.83,3132.58,3113.77,10.24
2010/3/31,3109.11,3129.57,3130.11,3101.76,10.11
2010/4/1,3147.42,3111.93,3148.34,3111.93,12.68
2010/4/2,3157.96,3154.77,3159.6,3141.87,12.28
2010/4/6,3158.68,3170.61,3177.97,3141.93,11.68
2010/4/7,3148.22,3156.31,3161.08,3132.24,10.35
2010/4/8,3118.71,3143.45,3143.83,3110.26,11.46
2010/4/9,3145.35,3118.93,3146.46,3114.79,10.54
2010/4/12,3129.26,3151.89,3156.21,3111.9,13.8
2010/4/13,3161.25,3129.69,3173.63,3101.48,14.4
2010/4/14,3166.18,3161.55,3167.66,3145.55,10.64
2010/4/15,3164.97,3168.14,3181.66,3135.99,10.63
2010/4/16,3130.3,3159.67,3159.67,3121.36,8.09
2010/4/19,2980.3,3096.78,3096.78,2977.77,12.94
2010/4/20,2979.53,2980.08,2998.91,2941.35,10.17
2010/4/21,3033.28,2984.62,3034.33,2972.1,11.63
2010/4/22,2999.48,3021.29,3023.64,2978.46,12.17
2010/4/23,2983.54,2995.57,3015.63,2966.78,10.35
2010/4/26,2969.5,2988.08,2996.83,2965.83,8.91
2010/4/27,2907.93,2962.14,2962.14,2866.34,10.83
2010/4/28,2900.33,2883.17,2916.68,2865.47,8.37
2010/4/29,2868.43,2912.2,2928.93,2867.94,8.93
2010/4/30,2870.61,2867.65,2875.81,2820.95,8.87
2010/5/4,2835.28,2821.35,2862.55,2809.13,6.61
2010/5/5,2857.15,2804.51,2857.29,2770.33,9.53
2010/5/6,2739.7,2838.95,2838.95,2735,9.26
2010/5/7,2688.38,2685.99,2732.18,2665.81,9.2
2010/5/10,2698.76,2690.86,2713.06,2646.59,8.19
2010/5/11,2647.57,2745.6,2751.07,2638.53,8.79
2010/5/12,2655.71,2628.02,2668.12,2604.2,8.25
2010/5/13,2710.51,2653.58,2711.07,2646.9,8.31
2010/5/14,2696.63,2692.1,2712.86,2677.19,7.34
2010/5/17,2559.93,2663.88,2663.88,2557.24,8.26
2010/5/18,2594.78,2555.14,2603.32,2529.62,8.28
2010/5/19,2587.81,2581.63,2623.96,2554.98,7.14
2010/5/20,2555.94,2571.54,2609.64,2551.45,6.64
2010/5/21,2583.52,2492.57,2584.45,2481.97,8.39
2010/5/24,2673.42,2596.32,2680.49,2596.32,11.25
2010/5/25,2622.63,2654.36,2659.74,2609.09,9.33
2010/5/26,2625.79,2620.85,2644.94,2610.51,6.87
2010/5/27,2655.92,2615.1,2662.08,2583.55,8.79
2010/5/28,2655.77,2680.4,2686.54,2641.41,8.69
2010/5/31,2592.15,2647.87,2665.39,2591.53,7.87
2010/6/1,2568.28,2577.76,2598.9,2534.27,7.47
2010/6/2,2571.42,2548.54,2572.34,2521.06,6.49
2010/6/3,2552.66,2575.77,2596.14,2551.53,6.95
2010/6/4,2553.59,2536.23,2556.97,2527.87,5.65
2010/6/7,2511.73,2508.33,2527.1,2491.66,6.57
2010/6/8,2513.95,2510.08,2531.88,2491.65,6.3
2010/6/9,2583.87,2523.88,2589.47,2501.12,9.6
2010/6/10,2562.58,2561.55,2581.05,2554.79,7.46
2010/6/11,2569.94,2574.9,2590.98,2566.62,6.65
2010/6/17,2560.24,2588.97,2595.51,2559.72,5.5
2010/6/18,2513.22,2556.6,2568.86,2505.33,6.72
2010/6/21,2586.21,2517.29,2587.34,2504.32,7.86
2010/6/22,2588.7,2579.63,2598.35,2572.96,6.37
2010/6/23,2569.87,2576.34,2593.67,2546.52,5.88
2010/6/24,2566.74,2563.64,2586.9,2554.34,4.89
2010/6/25,2552.82,2556.54,2572.83,2534.27,5.01
2010/6/28,2535.28,2550.65,2561.49,2528.39,4.32
2010/6/29,2427.05,2534.5,2541.14,2425.93,7.37
2010/6/30,2398.37,2409.54,2411.44,2382.36,5.52
2010/7/1,2373.79,2393.95,2410.77,2371.78,5
2010/7/2,2382.9,2371.32,2386.4,2319.74,6.83
2010/7/5,2363.95,2358.76,2378.09,2335.57,4.8
2010/7/6,2409.42,2358.28,2409.78,2356.55,6.14
2010/7/7,2421.12,2407.66,2421.68,2392.57,5.61
2010/7/8,2415.15,2429.68,2436.28,2402,5.45
2010/7/9,2470.92,2416.58,2485.6,2398.68,8.59
2010/7/12,2490.72,2468.54,2501.02,2455.81,8.29
2010/7/13,2450.29,2468.69,2468.69,2439.24,6.63
2010/7/14,2470.44,2456.1,2494.59,2456.1,7.29
2010/7/15,2424.3,2465.99,2487.24,2423.65,10.55
2010/7/16,2424.27,2414.68,2428.46,2389.07,7.08
2010/7/19,2475.42,2399.58,2484.19,2392.27,8.88
2010/7/20,2528.73,2477.75,2530.33,2477.46,11.86
2010/7/21,2535.39,2529.62,2553.45,2520.15,11.42
2010/7/22,2562.41,2525.98,2563.24,2522.2,10.59
2010/7/23,2572.03,2566.85,2579.52,2549.24,11.44
2010/7/26,2588.68,2576.37,2589.48,2556.47,9.33
2010/7/27,2575.37,2581.59,2588,2565.64,8.66
2010/7/28,2633.66,2574.32,2636,2564.16,12.9
2010/7/29,2648.12,2635.05,2656.41,2623.94,13.91
2010/7/30,2637.5,2642.85,2643.03,2614.73,9.48
2010/8/2,2672.52,2635.81,2675.76,2633.65,11.29
2010/8/3,2627,2678.79,2681.78,2626.72,12.8
2010/8/4,2638.52,2620.5,2638.9,2589.99,11.21
2010/8/5,2620.76,2636.24,2640.59,2606.62,11.35
2010/8/6,2658.39,2618.71,2659.41,2598.91,12.09
2010/8/9,2672.53,2656.36,2676.09,2650.4,12
2010/8/10,2595.27,2672.79,2675.31,2594.34,12.7
2010/8/11,2607.5,2587.61,2618.45,2586.02,8.69
2010/8/12,2575.47,2584.92,2608.76,2570.96,9.27
2010/8/13,2606.7,2576.69,2607.03,2564.84,8.88
2010/8/16,2661.71,2603.79,2665.31,2596.77,12.59
2010/8/17,2671.89,2663.18,2677.57,2654.01,12.26
2010/8/18,2666.3,2674.5,2687.76,2654.41,13.63
2010/8/19,2687.98,2669.43,2701.93,2659.3,12.84
2010/8/20,2642.31,2677.02,2683.29,2636.91,11.62
2010/8/23,2639.37,2637.82,2656.12,2629.71,8.81
2010/8/24,2650.31,2636.53,2667.17,2614.56,10.72
2010/8/25,2596.58,2634.95,2645.5,2595.73,10.97
2010/8/26,2603.48,2604.88,2616.96,2590.61,8.03
2010/8/27,2610.74,2602.5,2613.49,2588.64,7.05
2010/8/30,2652.66,2622.27,2656.36,2620.19,11.05
2010/8/31,2638.8,2644.79,2647.25,2626.79,11.09
2010/9/1,2622.88,2641.05,2662.88,2604.49,12.72
2010/9/2,2655.78,2646.89,2659.98,2636.42,12.41
2010/9/3,2655.39,2658.13,2660.54,2631.85,12.95
2010/9/6,2696.25,2667.2,2698.6,2664.24,14.42
2010/9/7,2698.36,2698.22,2704.93,2679.02,11.22
2010/9/8,2695.29,2687.71,2695.84,2674.32,11.35
2010/9/9,2656.35,2698.64,2698.64,2651.6,13.3
2010/9/10,2663.21,2657.24,2667.84,2628.83,11.3
2010/9/13,2688.32,2665.66,2696.67,2660.61,11.79
2010/9/14,2688.52,2694.07,2703.78,2678.97,12.07
2010/9/15,2652.5,2688.39,2688.49,2645.86,12.2
2010/9/16,2602.47,2646.92,2653.27,2583.34,11.9
